CountryCode,SeriesCode,DESCRIPTION
PAN,SP.DYN.LE00.IN,Derived using male and female life expectancy
PAN,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
PAN,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
PAN,SP.POP.TOTL,Data sources : United Nations World Population Prospects
PER,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
PER,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
PER,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
PER,SP.DYN.LE00.IN,Derived using male and female life expectancy
PER,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
PER,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
PER,SP.POP.TOTL,Data sources : United Nations World Population Prospects
PHL,SG.NOD.CONS,There is no nondiscrimination provision.
PHL,SG.OBT.IDCD.MR,There is no national identity card.
PHL,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
PHL,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
PHL,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
PHL,SP.DYN.LE00.IN,Derived using male and female life expectancy
PHL,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
PHL,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
PHL,SP.POP.TOTL,Data sources : United Nations World Population Prospects
PLW,SP.DYN.CBRT.IN,"Data sources : Bureau of Budget and Planning, Office of Planning and Statistics"
PLW,SP.DYN.CDRT.IN,"Data sources : Bureau of Budget and Planning, Office of Planning and Statistics"
PLW,SP.DYN.LE00.FE.IN,"Data sources : Bureau of Budget and Planning, Office of Planning and Statistics"
PLW,SP.DYN.LE00.IN,Derived using male and female life expectancy
PLW,SP.DYN.LE00.MA.IN,"Data sources : Bureau of Budget and Planning, Office of Planning and Statistics"
PLW,SP.DYN.TFRT.IN,"Data sources : Bureau of Budget and Planning, Office of Planning and Statistics"
PLW,SP.POP.TOTL,Data sources : United Nations World Population Prospects
PNG,SG.NOD.CONS,There is no nondiscrimination provision.
PNG,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
PNG,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
PNG,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
PNG,SP.DYN.LE00.IN,Derived using male and female life expectancy
PNG,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
PNG,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
PNG,SP.POP.TOTL,Data sources : United Nations World Population Prospects
POL,SP.DYN.CBRT.IN,Data sources : Eurostat
POL,SP.DYN.CDRT.IN,Data sources : Eurostat
POL,SP.DYN.LE00.FE.IN,Data sources : Eurostat
POL,SP.DYN.LE00.IN,Derived using male and female life expectancy
POL,SP.DYN.LE00.MA.IN,Data sources : Eurostat
POL,SP.DYN.TFRT.IN,"Data sources : Eurostat, Central Statistical Office"
POL,SP.POP.TOTL,Data sources : Eurostat
PRI,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
PRI,SG.OBT.IDCD.MR,There is no national identity card.
PRI,SP.DYN.CBRT.IN,"Data sources : U.S. Census Bureau, Centers for Disease Control and Prevention"
PRI,SP.DYN.CDRT.IN,"Data sources : U.S. Census Bureau, Centers for Disease Control and Prevention"
PRI,SP.DYN.LE00.FE.IN,"Data sources : U.S. Census Bureau, United Nations World Population Prospects"
PRI,SP.DYN.LE00.IN,Derived using male and female life expectancy
PRI,SP.DYN.LE00.MA.IN,"Data sources : U.S. Census Bureau, United Nations World Population Prospects"
PRI,SP.DYN.TFRT.IN,"Data sources : U.S. Census Bureau, United Nations World Population Prospects"
PRI,SP.POP.TOTL,"Data sources : U.S. Census Bureau, 1990 Census"
PRK,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
PRK,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
PRK,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
PRK,SP.DYN.LE00.IN,Derived using male and female life expectancy
PRK,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
PRK,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
PRK,SP.POP.TOTL,Data sources : United Nations World Population Prospects
PRT,SG.MMR.LEVE.EP,No paid or unpaid maternity leave is available.
PRT,SH.MMR.LEVE,Paid parental leave is available
PRT,SH.MMR.WAGE.ZS,Paid parental leave is available
PRT,SP.DYN.CBRT.IN,Data sources : Eurostat
PRT,SP.DYN.CDRT.IN,Data sources : Eurostat
PRT,SP.DYN.LE00.FE.IN,Data sources : Eurostat
PRT,SP.DYN.LE00.IN,Derived using male and female life expectancy
PRT,SP.DYN.LE00.MA.IN,Data sources : Eurostat
PRT,SP.DYN.TFRT.IN,Data sources : Eurostat
PRT,SP.POP.TOTL,Data sources : Eurostat
PRY,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
PRY,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
PRY,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
PRY,SP.DYN.LE00.IN,Derived using male and female life expectancy
PRY,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
PRY,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
PRY,SP.POP.TOTL,Data sources : United Nations World Population Prospects
PYF,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
PYF,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
PYF,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
PYF,SP.DYN.LE00.IN,Derived using male and female life expectancy
PYF,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
PYF,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
PYF,SP.POP.TOTL,Data sources : United Nations World Population Prospects
QAT,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
QAT,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
QAT,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
QAT,SP.DYN.LE00.IN,Derived using male and female life expectancy
QAT,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
QAT,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
QAT,SP.POP.TOTL,Data sources : United Nations World Population Prospects
ROM,SP.DYN.CBRT.IN,Data sources : Eurostat
ROM,SP.DYN.CDRT.IN,Data sources : Eurostat
ROM,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, Uninted Nations World Population Prospects, National Institute of Statistics"
ROM,SP.DYN.LE00.IN,Derived using male and female life expectancy
ROM,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, Uninted Nations World Population Prospects, National Institute of Statistics"
ROM,SP.DYN.TFRT.IN,"Data sources : Eurostat, National Institute of Statistics"
ROM,SP.POP.TOTL,Data sources : Eurostat
RUS,SG.NOD.CONS,There is no nondiscrimination provision.
RUS,SP.DYN.CBRT.IN,"Data sources : Russian Federation Federal State Statistics Service, United Nations World Population Prospects"
RUS,SP.DYN.CDRT.IN,"Data sources : Russian Federation Federal State Statistics Service, United Nations World Population Prospects"
RUS,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, Russian Federation Federal State Statistics Service, United Nations World Population Prospects, TransMonEE"
RUS,SP.DYN.LE00.IN,Derived using male and female life expectancy
RUS,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, Russian Federation Federal State Statistics Service, United Nations World Population Prospects, TransMonEE"
RUS,SP.DYN.TFRT.IN,"Data sources : Eurostat, Russian Federation Federal State Statistics Service, TransMonEE"
RUS,SP.POP.TOTL,"Data sources : Russian Federation Federal State Statistics Service (its January 1st populations were adjusted to mid-year populations by using geometric mean), 1979 Census, 1989 Census."
RWA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
RWA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
RWA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
RWA,SP.DYN.LE00.IN,Derived using male and female life expectancy
RWA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
RWA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
RWA,SP.POP.TOTL,Data sources : United Nations World Population Prospects
SAU,SG.NOD.CONS,There is no nondiscrimination provision.
SAU,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SAU,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SAU,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SAU,SP.DYN.LE00.IN,Derived using male and female life expectancy
SAU,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SAU,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SAU,SP.POP.TOTL,Data sources : United Nations World Population Prospects
SDN,SE.ADT.1524.LT.FE.ZS,Excludes South Sudan
SDN,SE.ADT.1524.LT.FM.ZS,Excludes South Sudan
SDN,SE.ADT.1524.LT.MA.ZS,Excludes South Sudan
SDN,SE.ADT.LITR.FE.ZS,Excludes South Sudan
SDN,SE.ADT.LITR.MA.ZS,Excludes South Sudan
SDN,SE.ENR.PRIM.FM.ZS,Excludes South Sudan
SDN,SE.ENR.PRSC.FM.ZS,Excludes South Sudan
SDN,SE.ENR.SECO.FM.ZS,Excludes South Sudan
SDN,SE.ENR.TERT.FM.ZS,Excludes South Sudan
SDN,SE.PRM.CMPL.FE.ZS,Excludes South Sudan
SDN,SE.PRM.CMPL.MA.ZS,Excludes South Sudan
SDN,SE.PRM.CMPL.ZS,Excludes South Sudan
SDN,SE.PRM.CMPT.FE.ZS,Excludes South Sudan
SDN,SE.PRM.CMPT.MA.ZS,Excludes South Sudan
SDN,SE.PRM.ENRL.FE.ZS,Excludes South Sudan
SDN,SE.PRM.ENRR.FE,Excludes South Sudan
SDN,SE.PRM.ENRR.MA,Excludes South Sudan
SDN,SE.PRM.NENR.FE,Excludes South Sudan
SDN,SE.PRM.NENR.MA,Excludes South Sudan
SDN,SE.PRM.PRS5.FE.ZS,Excludes South Sudan
SDN,SE.PRM.PRS5.MA.ZS,Excludes South Sudan
SDN,SE.PRM.TCHR.FE.ZS,Excludes South Sudan
SDN,SE.PRM.TENR.FE,Excludes South Sudan
SDN,SE.PRM.TENR.MA,Excludes South Sudan
SDN,SE.PRM.UNER.FE,Excludes South Sudan
SDN,SE.PRM.UNER.MA,Excludes South Sudan
SDN,SE.SCH.LIFE.FE,Excludes South Sudan
SDN,SE.SCH.LIFE.MA,Excludes South Sudan
SDN,SE.SEC.CMPT.LO.FE.ZS,Excludes South Sudan
SDN,SE.SEC.CMPT.LO.MA.ZS,Excludes South Sudan
SDN,SE.SEC.CMPT.LO.ZS,Excludes South Sudan
SDN,SE.SEC.ENRL.FE.ZS,Excludes South Sudan
SDN,SE.SEC.ENRR.FE,Excludes South Sudan
SDN,SE.SEC.ENRR.MA,Excludes South Sudan
SDN,SE.SEC.PROG.FE.ZS,Excludes South Sudan
SDN,SE.SEC.PROG.MA.ZS,Excludes South Sudan
SDN,SE.SEC.TCHR.FE.ZS,Excludes South Sudan
SDN,SE.TER.CMPL.FE.ZS,Excludes South Sudan
SDN,SE.TER.CMPL.MA.ZS,Excludes South Sudan
SDN,SE.TER.ENRR.FE,Excludes South Sudan
SDN,SE.TER.ENRR.MA,Excludes South Sudan
SDN,SE.TER.GRAD.FE.AG.ZS,Excludes South Sudan
SDN,SE.TER.GRAD.FE.ED.ZS,Excludes South Sudan
SDN,SE.TER.GRAD.FE.EN.ZS,Excludes South Sudan
SDN,SE.TER.GRAD.FE.HL.ZS,Excludes South Sudan
SDN,SE.TER.GRAD.FE.HU.ZS,Excludes South Sudan
SDN,SE.TER.GRAD.FE.OT.ZS,Excludes South Sudan
SDN,SE.TER.GRAD.FE.SC.ZS,Excludes South Sudan
SDN,SE.TER.GRAD.FE.SS.ZS,Excludes South Sudan
SDN,SE.TER.GRAD.FE.SV.ZS,Excludes South Sudan
SDN,SE.TER.TCHR.FE.ZS,Excludes South Sudan
SDN,SE.XPD.TOTL.GD.ZS,Excludes South Sudan
SDN,SG.POP.MIGR.FE.ZS,The estimates for 1990 to 2005 refer to Sudan and South Sudan.
SDN,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.
SDN,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.
SDN,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.
SDN,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.
SDN,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.
SDN,SP.POP.TOTL,Data sources : United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.
SEN,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SEN,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SEN,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SEN,SP.DYN.LE00.IN,Derived using male and female life expectancy
SEN,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SEN,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SEN,SP.POP.TOTL,Data sources : United Nations World Population Prospects
SGP,SG.GEN.PARL.ZS,The parliament convened on 2 November 2006 following the elections held in May. Nine members are yet to be appointed to the parliament.
SGP,SP.DYN.CBRT.IN,Data sources : Department of Statistics Singapore
SGP,SP.DYN.CDRT.IN,Data sources : Department of Statistics Singapore
SGP,SP.DYN.LE00.FE.IN,"Data sources : Department of Statistics Singapore, United Nations World Population Prospects"
SGP,SP.DYN.LE00.IN,Derived using male and female life expectancy
SGP,SP.DYN.LE00.MA.IN,"Data sources : Department of Statistics Singapore, United Nations World Population Prospects"
SGP,SP.DYN.TFRT.IN,Data sources : Department of Statistics Singapore
SGP,SP.POP.TOTL,Data sources : Department of Statistics Singapore
SLB,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SLB,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SLB,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SLB,SP.DYN.LE00.IN,Derived using male and female life expectancy
SLB,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SLB,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SLB,SP.POP.TOTL,Data sources : United Nations World Population Prospects
SLE,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SLE,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SLE,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SLE,SP.DYN.LE00.IN,Derived using male and female life expectancy
SLE,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SLE,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SLE,SP.POP.TOTL,Data sources : United Nations World Population Prospects
SLV,SG.NOD.CONS,There is no nondiscrimination provision.
SLV,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SLV,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SLV,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SLV,SP.DYN.LE00.IN,Derived using male and female life expectancy
SLV,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SLV,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SLV,SP.POP.TOTL,Data sources : United Nations World Population Prospects
SMR,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
SMR,SP.DYN.CBRT.IN,Data sources : Eurostat
SMR,SP.DYN.CDRT.IN,Data sources : Eurostat
SMR,SP.DYN.LE00.FE.IN,Data sources : Eurostat
SMR,SP.DYN.LE00.IN,Derived using male and female life expectancy
SMR,SP.DYN.LE00.MA.IN,Data sources : Eurostat
SMR,SP.DYN.TFRT.IN,Data sources : Eurostat
SMR,SP.POP.TOTL,Data sources : United Nations World Population Prospects
SOM,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
SOM,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SOM,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SOM,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SOM,SP.DYN.LE00.IN,Derived using male and female life expectancy
SOM,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SOM,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SOM,SP.POP.TOTL,Data sources : United Nations World Population Prospects
SRB,SG.POP.MIGR.FE.ZS,Includes Kosovo. The estimates for 1990 and 2000 refer to Serbia and Montenegro.
SRB,SH.XPD.PCAP.PP.KD," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  "
SRB,SH.XPD.PUBL.ZS," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  "
SRB,SP.ADO.TFRT,Including Kosovo.
SRB,SP.DYN.CBRT.IN,Data sources : Eurostat
SRB,SP.DYN.CDRT.IN,Data sources : Eurostat
SRB,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, Council of Europe, INED"
SRB,SP.DYN.LE00.IN,Derived using male and female life expectancy
SRB,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, Council of Europe, INED"
SRB,SP.DYN.TFRT.IN,"Data sources : Eurostat, Council of Europe, INED"
SRB,SP.POP.0014.FE.IN,Derived using ratio of age group from WPP and World Bank population.
SRB,SP.POP.0014.TO.ZS,Including Kosovo.
SRB,SP.POP.1564.FE.IN,Derived using ratio of age group from WPP and World Bank population.
SRB,SP.POP.1564.MA.IN,Derived using ratio of age group from WPP and World Bank population.
SRB,SP.POP.1564.TO,Derived using ratio of age group from WPP and World Bank population.
SRB,SP.POP.1564.TO.ZS,Including Kosovo.
SRB,SP.POP.65UP.FE.IN,Derived using ratio of age group from WPP and World Bank population.
SRB,SP.POP.65UP.TO.ZS,Including Kosovo.
SRB,SP.POP.AG00.FE.IN,Including Kosovo.
SRB,SP.POP.AG00.MA.IN,Including Kosovo.
SRB,SP.POP.AG01.FE.IN,Including Kosovo.
SRB,SP.POP.AG01.MA.IN,Including Kosovo.
SRB,SP.POP.AG02.FE.IN,Including Kosovo.
SRB,SP.POP.AG02.MA.IN,Including Kosovo.
SRB,SP.POP.AG03.FE.IN,Including Kosovo.
SRB,SP.POP.AG03.MA.IN,Including Kosovo.
SRB,SP.POP.AG04.FE.IN,Including Kosovo.
SRB,SP.POP.AG04.MA.IN,Including Kosovo.
SRB,SP.POP.AG05.FE.IN,Including Kosovo.
SRB,SP.POP.AG05.MA.IN,Including Kosovo.
SRB,SP.POP.BRTH.MF,Including Kosovo.
SRB,SP.POP.DPND,Including Kosovo.
SRB,SP.POP.TOTL,"Data sources : Statistical Office of the Republic of Serbia, Eurostat, TransMONEE, Council of Europe. Note : Excluding Kosovo."
SRB,SP.POP.TOTL.FE.ZS,Excluding Kosovo.
SSD,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
SSD,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SSD,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SSD,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SSD,SP.DYN.LE00.IN,Derived using male and female life expectancy
SSD,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SSD,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SSD,SP.POP.TOTL,Data sources : United Nations World Population Prospects
STP,SG.NOD.CONS,There is no nondiscrimination provision.
STP,SG.OBT.IDCD.MR,There is no national identity card.
STP,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
STP,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
STP,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
STP,SP.DYN.LE00.IN,Derived using male and female life expectancy
STP,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
STP,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
STP,SP.POP.TOTL,Data sources : United Nations World Population Prospects
SUR,SG.MMR.LEVE.EP,No paid or unpaid maternity leave is available.
SUR,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SUR,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SUR,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SUR,SP.DYN.LE00.IN,Derived using male and female life expectancy
SUR,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SUR,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SUR,SP.POP.TOTL,Data sources : United Nations World Population Prospects
SVK,SP.DYN.CBRT.IN,Data sources : Eurostat
SVK,SP.DYN.CDRT.IN,Data sources : Eurostat
SVK,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, United Nations World Population Prospects, Council of Europe"
SVK,SP.DYN.LE00.IN,Derived using male and female life expectancy
SVK,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, United Nations World Population Prospects, Council of Europe"
SVK,SP.DYN.TFRT.IN,Data sources : Eurostat
SVK,SP.POP.TOTL,Data sources : Eurostat
SVN,SG.NOD.CONS,There is no nondiscrimination provision.
SVN,SP.DYN.CBRT.IN,Data sources : Eurostat
SVN,SP.DYN.CDRT.IN,Data sources : Eurostat
SVN,SP.DYN.LE00.FE.IN,Data sources : Eurostat
SVN,SP.DYN.LE00.IN,Derived using male and female life expectancy
SVN,SP.DYN.LE00.MA.IN,Data sources : Eurostat
SVN,SP.DYN.TFRT.IN,"Data sources : Eurostat, United Nations World Population Prospects"
SVN,SP.POP.TOTL,Data sources : Eurostat
SWE,SG.NOD.CONS,There is no nondiscrimination provision.
SWE,SH.MMR.LEVE,Paid parental leave is available
SWE,SH.MMR.WAGE.ZS,Paid parental leave is available
SWE,SP.DYN.CBRT.IN,Data sources : Eurostat
SWE,SP.DYN.CDRT.IN,Data sources : Eurostat
SWE,SP.DYN.LE00.FE.IN,"Data sources : Eurostat; Statistics Sweden; INED; Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research"
SWE,SP.DYN.LE00.IN,Derived using male and female life expectancy
SWE,SP.DYN.LE00.MA.IN,"Data sources : Eurostat; Statistics Sweden; INED; Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research"
SWE,SP.DYN.TFRT.IN,"Data sources : Eurostat, Statistics Sweden"
SWE,SP.POP.TOTL,Data sources : Eurostat
SWZ,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SWZ,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SWZ,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SWZ,SP.DYN.LE00.IN,Derived using male and female life expectancy
SWZ,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SWZ,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SWZ,SP.POP.TOTL,Data sources : United Nations World Population Prospects
SXM,SP.DYN.CBRT.IN,"Data sources : Department of Statistics, St. Maarten; United Nations Population and Vital Statistics Report"
SXM,SP.DYN.CDRT.IN,"Data sources : Department of Statistics, St. Maarten; United Nations Population and Vital Statistics Report"
SXM,SP.DYN.LE00.FE.IN,"Data sources : Department of Statistics, St. Maarten; Central bureau of Statistics Netherlands Antilles"
SXM,SP.DYN.LE00.IN,Derived using male and female life expectancy
SXM,SP.DYN.LE00.MA.IN,"Data sources : Department of Statistics, St. Maarten; Central bureau of Statistics Netherlands Antilles"
SXM,SP.DYN.TFRT.IN,"Data sources : Department of Statistics, St. Maarten; Central bureau of Statistics Netherlands Antilles"
SXM,SP.POP.TOTL,"Data sources : Department of Statistics, St. Maarten; US census bureau"
SYC,SP.DYN.CBRT.IN,Data sources : National Bureau of Statistics
SYC,SP.DYN.CDRT.IN,Data sources : National Bureau of Statistics
SYC,SP.DYN.LE00.FE.IN,Data sources : National Bureau of Statistics
SYC,SP.DYN.LE00.IN,Derived using male and female life expectancy
SYC,SP.DYN.LE00.MA.IN,Data sources : National Bureau of Statistics
SYC,SP.DYN.TFRT.IN,Data sources : National Bureau of Statistics
SYC,SP.POP.TOTL,Data sources : National Bureau of Statistics
SYR,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
SYR,SH.XPD.PCAP.PP.KD, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SH.XPD.PUBL.ZS, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SYR,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SYR,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SYR,SP.DYN.LE00.IN,Derived using male and female life expectancy
SYR,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SYR,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SYR,SP.POP.TOTL,Data sources : United Nations World Population Prospects
TCA,SP.POP.TOTL,Data sources : United Nations World Population Prospects
TCD,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TCD,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TCD,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TCD,SP.DYN.LE00.IN,Derived using male and female life expectancy
TCD,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TCD,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TCD,SP.POP.TOTL,Data sources : United Nations World Population Prospects
TGO,SG.NOD.CONS,There is no nondiscrimination provision.
TGO,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TGO,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TGO,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TGO,SP.DYN.LE00.IN,Derived using male and female life expectancy
TGO,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TGO,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TGO,SP.POP.TOTL,Data sources : United Nations World Population Prospects
THA,SG.NOD.CONS,There is no nondiscrimination provision.
THA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.LE00.IN,Derived using male and female life expectancy
THA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
THA,SP.POP.TOTL,Data sources : United Nations World Population Prospects
TJK,SG.NOD.CONS,There is no nondiscrimination provision.
TJK,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.LE00.IN,Derived using male and female life expectancy
TJK,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TJK,SP.POP.TOTL,Data sources : United Nations World Population Prospects
TKM,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
